"﻿YEAR","JURISDICTION","AGE_GROUP","METRIC","BEST_DETECTION_METHOD","DETECTION_METHOD","AMPHETAMINE","CANNABIS","COCAINE","ECSTASY","METHYLAMPHETAMINE","OTHER","UNKNOWN","NO_DRUGS_DETECTED","COUNT","FINES","ARRESTS","CHARGES"
2023,"NSW","40-64","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","Yes","No","No","Not applicable","Not applicable","Not applicable","Not applicable",27,10,,17
2023,"NSW","40-64","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","Yes","Yes","No","Not applicable","Not applicable","Not applicable","Not applicable",1,0,,1
2023,"NSW","40-64","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","No","No","No","Not applicable","Not applicable","Yes","Not applicable",2,1,,1
2023,"NSW","40-64","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","Yes","No","No","Not applicable","Not applicable","Not applicable","Not applicable",9,1,,8
2023,"NSW","40-64","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","No","No","Not applicable","Not applicable","Not applicable","Not applicable",7,2,,5
2023,"NSW","40-64","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","Yes","No","No","Not applicable","Not applicable","Not applicable","Not applicable",10,2,,8
2023,"NSW","40-64","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","Yes","No","No","Not applicable","Not applicable","Not applicable","Not applicable",1,0,,1
2023,"NSW","40-64","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","No","No","Not applicable","Not applicable","Not applicable","Not applicable",2,0,,2
2023,"NSW","40-64","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","Yes","No","No","Not applicable","Not applicable","Not applicable","Not applicable",1,0,,1
2023,"NSW","65 and over","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","Yes","No","No","Not applicable","Not applicable","Not applicable","Not applicable",4,2,,2
2023,"NSW","65 and over","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","Yes","No","No","Not applicable","Not applicable","Not applicable","Not applicable",1,0,,1
2023,"NSW","65 and over","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","Yes","No","No","Not applicable","Not applicable","Not applicable","Not applicable",1,1,,0
2023,"NSW","65 and over","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","No","No","Not applicable","Not applicable","Not applicable","Not applicable",1,0,,1
2023,"NSW","65 and over","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","Yes","No","No","Not applicable","Not applicable","Not applicable","Not applicable",1,0,,1
2023,"NT","17-25","positive_drug_tests","Yes","Indicator (Stage 1)","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",5,5,,
2023,"NT","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",5,5,,
2023,"NT","40-64","positive_drug_tests","Yes","Indicator (Stage 1)","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",2,2,,
2023,"NT","17-25","positive_drug_tests","Yes","Indicator (Stage 1)","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",1,1,,
2023,"NT","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",1,1,,
2023,"NT","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",2,2,,
2023,"NT","40-64","positive_drug_tests","Yes","Indicator (Stage 1)","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",2,2,,
2023,"NT","17-25","positive_drug_tests","Yes","Indicator (Stage 1)","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",3,3,,
2023,"NT","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",6,6,,
2023,"NT","40-64","positive_drug_tests","Yes","Indicator (Stage 1)","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",2,2,,
2023,"NT","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",2,2,,
2023,"NT","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",1,1,,
2023,"NT","17-25","positive_drug_tests","Yes","Indicator (Stage 1)","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",1,1,,
2023,"NT","40-64","positive_drug_tests","Yes","Indicator (Stage 1)","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",1,1,,
2023,"NT","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",1,1,,
2023,"NT","40-64","positive_drug_tests","Yes","Indicator (Stage 1)","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",2,2,,
2023,"NT","17-25","positive_drug_tests","Yes","Indicator (Stage 1)","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",1,1,,
2023,"NT","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",1,1,,
2023,"NT","17-25","positive_drug_tests","Yes","Indicator (Stage 1)","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",1,1,,
2023,"NT","17-25","positive_drug_tests","Yes","Indicator (Stage 1)","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",1,1,,
2023,"NT","17-25","positive_drug_tests","Yes","Indicator (Stage 1)","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",1,1,,
2023,"NT","17-25","positive_drug_tests","Yes","Indicator (Stage 1)","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",1,1,,
2023,"NT","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",1,1,,
2023,"NT","17-25","positive_drug_tests","Yes","Indicator (Stage 1)","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",1,1,,
2023,"NT","17-25","positive_drug_tests","Yes","Indicator (Stage 1)","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",1,1,,
2023,"NT","40-64","positive_drug_tests","Yes","Indicator (Stage 1)","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",1,1,,
2023,"NT","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",1,1,,
2023,"TAS","Unknown","positive_drug_tests","Yes","Indicator (Stage 1)","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",146,,,
2023,"VIC","17-25","positive_drug_tests","Yes","Indicator (Stage 1)","No","Yes","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","17-25","positive_drug_tests","Yes","Indicator (Stage 1)","No","Yes","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable",2,,,
2023,"VIC","17-25","positive_drug_tests","Yes","Indicator (Stage 1)","No","No","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","Yes","No","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","Yes","No","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",2,,,
2023,"VIC","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","No","Yes","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","Yes","No","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",2,,,
2023,"VIC","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","No","No","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","40-64","positive_drug_tests","Yes","Indicator (Stage 1)","No","Yes","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","40-64","positive_drug_tests","Yes","Indicator (Stage 1)","Yes","No","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","65 and over","positive_drug_tests","Yes","Indicator (Stage 1)","Yes","No","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","Yes","No","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","No","Yes","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",2,,,
2023,"VIC","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","No","No","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","No","Yes","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","40-64","positive_drug_tests","Yes","Indicator (Stage 1)","Yes","No","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",2,,,
2023,"VIC","40-64","positive_drug_tests","Yes","Indicator (Stage 1)","Yes","Yes","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","40-64","positive_drug_tests","Yes","Indicator (Stage 1)","No","Yes","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","Yes","No","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","Yes","No","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","40-64","positive_drug_tests","Yes","Indicator (Stage 1)","Yes","Yes","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",2,,,
2023,"VIC","40-64","positive_drug_tests","Yes","Indicator (Stage 1)","Yes","No","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","17-25","positive_drug_tests","Yes","Indicator (Stage 1)","No","Yes","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","No","Yes","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","Yes","No","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","No","Yes","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","40-64","positive_drug_tests","Yes","Indicator (Stage 1)","Yes","No","Not applicable","Yes","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","40-64","positive_drug_tests","Yes","Indicator (Stage 1)","Yes","Yes","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","No","Yes","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",3,,,
2023,"VIC","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","Yes","No","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","40-64","positive_drug_tests","Yes","Indicator (Stage 1)","Yes","No","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",4,,,
2023,"VIC","40-64","positive_drug_tests","Yes","Indicator (Stage 1)","Yes","No","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","17-25","positive_drug_tests","Yes","Indicator (Stage 1)","No","Yes","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","Yes","No","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",2,,,
2023,"VIC","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","Yes","Yes","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",2,,,
2023,"VIC","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","No","Yes","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","40-64","positive_drug_tests","Yes","Indicator (Stage 1)","Yes","No","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",3,,,
2023,"VIC","40-64","positive_drug_tests","Yes","Indicator (Stage 1)","No","Yes","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","40-64","positive_drug_tests","Yes","Indicator (Stage 1)","Yes","No","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","40-64","positive_drug_tests","Yes","Indicator (Stage 1)","Yes","No","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","40-64","positive_drug_tests","Yes","Indicator (Stage 1)","Yes","Yes","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","40-64","positive_drug_tests","Yes","Indicator (Stage 1)","Yes","Yes","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",2,,,
2023,"VIC","17-25","positive_drug_tests","Yes","Indicator (Stage 1)","No","Yes","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","Yes","No","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","No","Yes","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","40-64","positive_drug_tests","Yes","Indicator (Stage 1)","No","Yes","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",2,,,
2023,"VIC","40-64","positive_drug_tests","Yes","Indicator (Stage 1)","Yes","No","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","17-25","positive_drug_tests","Yes","Indicator (Stage 1)","Yes","Yes","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","No","Yes","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
2023,"VIC","26-39","positive_drug_tests","Yes","Indicator (Stage 1)","Yes","No","Not applicable","No","Not applicable","Not applicable","Not applicable","Not applicable",1,,,
