YEAR,JURISDICTION,AGE_GROUP,METRIC,DETECTION_METHOD,FINES
2023,VIC,65 and over,mobile_phone_use,Police issued,1
2023,VIC,17-25,mobile_phone_use,Police issued,5
2023,VIC,26-39,mobile_phone_use,Police issued,4
2023,VIC,40-64,mobile_phone_use,Police issued,7
2023,WA,17-25,mobile_phone_use,Police issued,48
2023,WA,26-39,mobile_phone_use,Police issued,107
2023,WA,40-64,mobile_phone_use,Police issued,96
2023,WA,65 and over,mobile_phone_use,Police issued,3
2023,ACT,17-25,mobile_phone_use,Police issued,5
2023,ACT,26-39,mobile_phone_use,Police issued,10
2023,ACT,40-64,mobile_phone_use,Police issued,10
2023,ACT,65 and over,mobile_phone_use,Police issued,1
2023,NSW,0-16,mobile_phone_use,Police issued,1
2023,NSW,17-25,mobile_phone_use,Police issued,35
2023,NSW,26-39,mobile_phone_use,Police issued,55
2023,NSW,40-64,mobile_phone_use,Police issued,43
2023,NSW,65 and over,mobile_phone_use,Police issued,5
2023,NSW,0-16,mobile_phone_use,Police issued,1
2023,NSW,17-25,mobile_phone_use,Police issued,257
2023,NSW,26-39,mobile_phone_use,Police issued,290
2023,NSW,40-64,mobile_phone_use,Police issued,195
2023,NSW,65 and over,mobile_phone_use,Police issued,19
2023,NSW,17-25,mobile_phone_use,Police issued,12
2023,NSW,26-39,mobile_phone_use,Police issued,8
2023,NSW,40-64,mobile_phone_use,Police issued,9
2023,NSW,65 and over,mobile_phone_use,Police issued,1
2023,NSW,17-25,mobile_phone_use,Police issued,1
2023,NT,17-25,mobile_phone_use,Police issued,4
2023,NT,26-39,mobile_phone_use,Police issued,6
2023,NT,40-64,mobile_phone_use,Police issued,2
2023,NT,65 and over,mobile_phone_use,Police issued,1
2023,SA,17-25,mobile_phone_use,Police issued,107
2023,SA,26-39,mobile_phone_use,Police issued,178
2023,SA,40-64,mobile_phone_use,Police issued,171
2023,SA,65 and over,mobile_phone_use,Police issued,37
2023,TAS,17-25,mobile_phone_use,Fixed or mobile camera,12
2023,TAS,17-25,mobile_phone_use,Police issued,21
2023,TAS,26-39,mobile_phone_use,Fixed or mobile camera,38
2023,TAS,26-39,mobile_phone_use,Police issued,44
2023,TAS,40-64,mobile_phone_use,Fixed or mobile camera,54
2023,TAS,40-64,mobile_phone_use,Police issued,32
2023,TAS,65 and over,mobile_phone_use,Fixed or mobile camera,6
2023,TAS,65 and over,mobile_phone_use,Police issued,7
2023,VIC,17-25,mobile_phone_use,Police issued,30
2023,VIC,26-39,mobile_phone_use,Police issued,65
2023,VIC,40-64,mobile_phone_use,Police issued,36
2023,VIC,65 and over,mobile_phone_use,Police issued,4
2023,VIC,17-25,mobile_phone_use,Police issued,256
2023,VIC,26-39,mobile_phone_use,Police issued,608
2023,VIC,40-64,mobile_phone_use,Police issued,412
2023,VIC,65 and over,mobile_phone_use,Police issued,47
2023,VIC,17-25,mobile_phone_use,Police issued,12
2023,VIC,26-39,mobile_phone_use,Police issued,13
2023,VIC,40-64,mobile_phone_use,Police issued,11
2023,VIC,65 and over,mobile_phone_use,Police issued,5
2023,VIC,17-25,mobile_phone_use,Police issued,1
2023,VIC,26-39,mobile_phone_use,Police issued,6
2023,VIC,40-64,mobile_phone_use,Police issued,2
2023,WA,17-25,mobile_phone_use,Police issued,42
2023,WA,26-39,mobile_phone_use,Police issued,64
2023,WA,40-64,mobile_phone_use,Police issued,65
2023,WA,65 and over,mobile_phone_use,Police issued,12
2023,ACT,0-16,mobile_phone_use,Police issued,1
2023,ACT,17-25,mobile_phone_use,Police issued,4
2023,ACT,26-39,mobile_phone_use,Police issued,15
2023,ACT,40-64,mobile_phone_use,Police issued,5
2023,NSW,17-25,mobile_phone_use,Police issued,49
2023,NSW,26-39,mobile_phone_use,Police issued,62
2023,NSW,40-64,mobile_phone_use,Police issued,40
2023,NSW,65 and over,mobile_phone_use,Police issued,2
2023,NSW,0-16,mobile_phone_use,Police issued,1
2023,NSW,17-25,mobile_phone_use,Police issued,264
2023,NSW,26-39,mobile_phone_use,Police issued,336
2023,NSW,40-64,mobile_phone_use,Police issued,225
2023,NSW,65 and over,mobile_phone_use,Police issued,15
2023,NSW,17-25,mobile_phone_use,Police issued,10
2023,NSW,26-39,mobile_phone_use,Police issued,7
2023,NSW,40-64,mobile_phone_use,Police issued,9
2023,NSW,17-25,mobile_phone_use,Police issued,2
2023,NSW,26-39,mobile_phone_use,Police issued,2
2023,NSW,17-25,mobile_phone_use,Police issued,2
2023,NSW,26-39,mobile_phone_use,Police issued,4
2023,NSW,65 and over,mobile_phone_use,Police issued,1
2023,NSW,26-39,mobile_phone_use,Police issued,1
2023,NT,17-25,mobile_phone_use,Police issued,5
2023,NT,26-39,mobile_phone_use,Police issued,8
2023,NT,40-64,mobile_phone_use,Police issued,5
2023,NT,65 and over,mobile_phone_use,Police issued,1
2023,SA,17-25,mobile_phone_use,Police issued,117
2023,SA,26-39,mobile_phone_use,Police issued,169
2023,SA,40-64,mobile_phone_use,Police issued,136
2023,SA,65 and over,mobile_phone_use,Police issued,33
2023,TAS,17-25,mobile_phone_use,Fixed or mobile camera,27
2023,TAS,17-25,mobile_phone_use,Police issued,35
2023,TAS,26-39,mobile_phone_use,Fixed or mobile camera,123
2023,TAS,26-39,mobile_phone_use,Police issued,41
2023,TAS,40-64,mobile_phone_use,Fixed or mobile camera,110
2023,TAS,40-64,mobile_phone_use,Police issued,47
2023,TAS,65 and over,mobile_phone_use,Fixed or mobile camera,16
2023,TAS,65 and over,mobile_phone_use,Police issued,5
2023,VIC,17-25,mobile_phone_use,Mobile camera,37
2023,VIC,17-25,mobile_phone_use,Police issued,38
2023,VIC,26-39,mobile_phone_use,Mobile camera,155
2023,VIC,26-39,mobile_phone_use,Police issued,87
2023,VIC,40-64,mobile_phone_use,Mobile camera,175
2023,VIC,40-64,mobile_phone_use,Police issued,64
2023,VIC,65 and over,mobile_phone_use,Mobile camera,27
2023,VIC,65 and over,mobile_phone_use,Police issued,6
2023,VIC,17-25,mobile_phone_use,Mobile camera,261
2023,VIC,17-25,mobile_phone_use,Police issued,228
2023,VIC,26-39,mobile_phone_use,Mobile camera,1466
2023,VIC,26-39,mobile_phone_use,Police issued,565
2023,VIC,40-64,mobile_phone_use,Mobile camera,1753
2023,VIC,40-64,mobile_phone_use,Police issued,425
2023,VIC,65 and over,mobile_phone_use,Mobile camera,255
2023,VIC,65 and over,mobile_phone_use,Police issued,39
2023,VIC,17-25,mobile_phone_use,Police issued,8
2023,VIC,26-39,mobile_phone_use,Police issued,12
2023,VIC,40-64,mobile_phone_use,Police issued,18
2023,VIC,65 and over,mobile_phone_use,Police issued,5
2023,VIC,26-39,mobile_phone_use,Mobile camera,3
2023,VIC,26-39,mobile_phone_use,Police issued,6
2023,VIC,40-64,mobile_phone_use,Mobile camera,21
2023,VIC,40-64,mobile_phone_use,Police issued,1
2023,VIC,65 and over,mobile_phone_use,Mobile camera,3
2023,WA,17-25,mobile_phone_use,Police issued,52
2023,WA,26-39,mobile_phone_use,Police issued,92
2023,WA,40-64,mobile_phone_use,Police issued,101
2023,WA,65 and over,mobile_phone_use,Police issued,10
2023,ACT,0-16,mobile_phone_use,Police issued,1
2023,ACT,17-25,mobile_phone_use,Police issued,6
2023,ACT,26-39,mobile_phone_use,Police issued,7
2023,ACT,40-64,mobile_phone_use,Police issued,5
2023,ACT,65 and over,mobile_phone_use,Police issued,1
2023,NSW,0-16,mobile_phone_use,Police issued,3
2023,NSW,17-25,mobile_phone_use,Police issued,53
2023,NSW,26-39,mobile_phone_use,Police issued,67
2023,NSW,40-64,mobile_phone_use,Police issued,59
2023,NSW,65 and over,mobile_phone_use,Police issued,5
2023,NSW,0-16,mobile_phone_use,Police issued,1
2023,NSW,17-25,mobile_phone_use,Police issued,237
2023,NSW,26-39,mobile_phone_use,Police issued,302
2023,NSW,40-64,mobile_phone_use,Police issued,237
2023,NSW,65 and over,mobile_phone_use,Police issued,28
2023,NSW,17-25,mobile_phone_use,Police issued,4
2023,NSW,26-39,mobile_phone_use,Police issued,9
2023,NSW,40-64,mobile_phone_use,Police issued,8
2023,NSW,17-25,mobile_phone_use,Police issued,1
2023,NSW,26-39,mobile_phone_use,Police issued,3
2023,NSW,17-25,mobile_phone_use,Police issued,1
2023,NT,17-25,mobile_phone_use,Police issued,4
2023,NT,26-39,mobile_phone_use,Police issued,7
2023,NT,40-64,mobile_phone_use,Police issued,6
2023,NT,65 and over,mobile_phone_use,Police issued,1
2023,SA,17-25,mobile_phone_use,Police issued,104
2023,SA,26-39,mobile_phone_use,Police issued,177
2023,SA,40-64,mobile_phone_use,Police issued,139
2023,SA,65 and over,mobile_phone_use,Police issued,21
2023,TAS,17-25,mobile_phone_use,Fixed or mobile camera,29
2023,TAS,17-25,mobile_phone_use,Police issued,34
2023,TAS,26-39,mobile_phone_use,Fixed or mobile camera,132
2023,TAS,26-39,mobile_phone_use,Police issued,69
2023,TAS,40-64,mobile_phone_use,Fixed or mobile camera,146
2023,TAS,40-64,mobile_phone_use,Police issued,50
2023,TAS,65 and over,mobile_phone_use,Fixed or mobile camera,21
2023,TAS,65 and over,mobile_phone_use,Police issued,6
2023,VIC,17-25,mobile_phone_use,Mobile camera,30
2023,VIC,17-25,mobile_phone_use,Police issued,37
2023,VIC,26-39,mobile_phone_use,Mobile camera,213
2023,VIC,26-39,mobile_phone_use,Police issued,61
2023,VIC,40-64,mobile_phone_use,Mobile camera,262
2023,VIC,40-64,mobile_phone_use,Police issued,39
2023,VIC,65 and over,mobile_phone_use,Mobile camera,48
2023,VIC,65 and over,mobile_phone_use,Police issued,1
2023,VIC,17-25,mobile_phone_use,Mobile camera,220
2023,VIC,17-25,mobile_phone_use,Police issued,291
2023,VIC,26-39,mobile_phone_use,Mobile camera,1366
2023,VIC,26-39,mobile_phone_use,Police issued,681
2023,VIC,40-64,mobile_phone_use,Mobile camera,1654
2023,VIC,40-64,mobile_phone_use,Police issued,523
2023,VIC,65 and over,mobile_phone_use,Mobile camera,247
2023,VIC,65 and over,mobile_phone_use,Police issued,50
2023,VIC,17-25,mobile_phone_use,Police issued,5
2023,VIC,26-39,mobile_phone_use,Police issued,26
2023,VIC,40-64,mobile_phone_use,Mobile camera,3
2023,VIC,40-64,mobile_phone_use,Police issued,18
2023,VIC,65 and over,mobile_phone_use,Police issued,5
2023,VIC,17-25,mobile_phone_use,Mobile camera,11
2023,VIC,26-39,mobile_phone_use,Mobile camera,76
2023,VIC,26-39,mobile_phone_use,Police issued,6
2023,VIC,40-64,mobile_phone_use,Mobile camera,77
2023,VIC,40-64,mobile_phone_use,Police issued,2
2023,VIC,65 and over,mobile_phone_use,Mobile camera,6
2023,WA,17-25,mobile_phone_use,Police issued,57
2023,WA,26-39,mobile_phone_use,Police issued,108
2023,WA,40-64,mobile_phone_use,Police issued,90
2023,WA,65 and over,mobile_phone_use,Police issued,6
2023,ACT,17-25,mobile_phone_use,Police issued,4
2023,ACT,26-39,mobile_phone_use,Police issued,3
2023,ACT,40-64,mobile_phone_use,Police issued,1
2023,ACT,65 and over,mobile_phone_use,Police issued,1
2023,NSW,0-16,mobile_phone_use,Police issued,2
2023,NSW,17-25,mobile_phone_use,Police issued,48
2023,NSW,26-39,mobile_phone_use,Police issued,55
2023,NSW,40-64,mobile_phone_use,Police issued,38
2023,NSW,65 and over,mobile_phone_use,Police issued,5
2023,NSW,0-16,mobile_phone_use,Police issued,2
2023,NSW,17-25,mobile_phone_use,Police issued,340
2023,NSW,26-39,mobile_phone_use,Police issued,338
2023,NSW,40-64,mobile_phone_use,Police issued,223
2023,NSW,65 and over,mobile_phone_use,Police issued,29
2023,NSW,17-25,mobile_phone_use,Police issued,10
2023,NSW,26-39,mobile_phone_use,Police issued,8
2023,NSW,40-64,mobile_phone_use,Police issued,6
2023,NSW,65 and over,mobile_phone_use,Police issued,1
2023,NSW,17-25,mobile_phone_use,Police issued,33
2023,NSW,26-39,mobile_phone_use,Police issued,57
2023,NSW,40-64,mobile_phone_use,Police issued,26
2023,NSW,65 and over,mobile_phone_use,Police issued,2
2023,NSW,17-25,mobile_phone_use,Police issued,1
2023,NT,17-25,mobile_phone_use,Police issued,6
2023,NT,26-39,mobile_phone_use,Police issued,12
2023,NT,40-64,mobile_phone_use,Police issued,7
2023,NT,65 and over,mobile_phone_use,Police issued,1
2023,SA,17-25,mobile_phone_use,Police issued,104
2023,SA,26-39,mobile_phone_use,Police issued,158
2023,SA,40-64,mobile_phone_use,Police issued,120
2023,SA,65 and over,mobile_phone_use,Police issued,21
2023,TAS,17-25,mobile_phone_use,Fixed or mobile camera,11
2023,TAS,17-25,mobile_phone_use,Police issued,23
2023,TAS,26-39,mobile_phone_use,Fixed or mobile camera,57
2023,TAS,26-39,mobile_phone_use,Police issued,54
2023,TAS,40-64,mobile_phone_use,Fixed or mobile camera,48
2023,TAS,40-64,mobile_phone_use,Police issued,30
2023,TAS,65 and over,mobile_phone_use,Fixed or mobile camera,12
2023,TAS,65 and over,mobile_phone_use,Police issued,7
2023,VIC,17-25,mobile_phone_use,Mobile camera,114
2023,VIC,17-25,mobile_phone_use,Police issued,37
2023,VIC,26-39,mobile_phone_use,Mobile camera,462
2023,VIC,26-39,mobile_phone_use,Police issued,81
2023,VIC,40-64,mobile_phone_use,Mobile camera,552
2023,VIC,40-64,mobile_phone_use,Police issued,70
2023,VIC,65 and over,mobile_phone_use,Mobile camera,95
2023,VIC,65 and over,mobile_phone_use,Police issued,6
2023,VIC,0-16,mobile_phone_use,Police issued,1
2023,VIC,17-25,mobile_phone_use,Mobile camera,220
2023,VIC,17-25,mobile_phone_use,Police issued,259
2023,VIC,26-39,mobile_phone_use,Mobile camera,1102
2023,VIC,26-39,mobile_phone_use,Police issued,718
2023,VIC,40-64,mobile_phone_use,Mobile camera,1417
2023,VIC,40-64,mobile_phone_use,Police issued,547
2023,VIC,65 and over,mobile_phone_use,Mobile camera,196
2023,VIC,65 and over,mobile_phone_use,Police issued,48
2023,VIC,17-25,mobile_phone_use,Police issued,6
2023,VIC,26-39,mobile_phone_use,Police issued,9
2023,VIC,40-64,mobile_phone_use,Police issued,10
2023,VIC,65 and over,mobile_phone_use,Police issued,3
2023,VIC,17-25,mobile_phone_use,Police issued,1
2023,VIC,26-39,mobile_phone_use,Police issued,8
2023,VIC,40-64,mobile_phone_use,Police issued,2
2023,WA,17-25,mobile_phone_use,Police issued,35
2023,WA,26-39,mobile_phone_use,Police issued,78
2023,WA,40-64,mobile_phone_use,Police issued,55
2023,WA,65 and over,mobile_phone_use,Police issued,5
2017,NSW,All ages,non_wearing_seatbelts,Police issued,22926
2017,NSW,All ages,non_wearing_seatbelts,Fixed or mobile camera,28
2017,WA,All ages,non_wearing_seatbelts,Police issued,7309
2018,ACT,All ages,non_wearing_seatbelts,Police issued,197
2018,NSW,All ages,non_wearing_seatbelts,Police issued,21538
2018,NSW,All ages,non_wearing_seatbelts,Fixed or mobile camera,15
2018,NT,All ages,non_wearing_seatbelts,Police issued,2558
2018,QLD,All ages,non_wearing_seatbelts,Police issued,8789
2018,SA,All ages,non_wearing_seatbelts,Police issued,4909
2018,VIC,All ages,non_wearing_seatbelts,Police issued,13595
2018,WA,All ages,non_wearing_seatbelts,Police issued,5953
2019,ACT,All ages,non_wearing_seatbelts,Police issued,174
2019,NSW,All ages,non_wearing_seatbelts,Police issued,19348
2019,NSW,All ages,non_wearing_seatbelts,Fixed or mobile camera,7
2019,NT,All ages,non_wearing_seatbelts,Police issued,3521
2019,QLD,All ages,non_wearing_seatbelts,Police issued,9009
2019,SA,All ages,non_wearing_seatbelts,Police issued,4386
2019,VIC,All ages,non_wearing_seatbelts,Police issued,11835
2019,WA,All ages,non_wearing_seatbelts,Police issued,4469
2020,ACT,All ages,non_wearing_seatbelts,Police issued,143
2020,NSW,All ages,non_wearing_seatbelts,Police issued,11715
2020,NSW,All ages,non_wearing_seatbelts,Fixed or mobile camera,5
2020,NT,All ages,non_wearing_seatbelts,Police issued,2111
2020,QLD,All ages,non_wearing_seatbelts,Police issued,6108
2020,SA,All ages,non_wearing_seatbelts,Police issued,3935
2020,TAS,All ages,non_wearing_seatbelts,Police issued,1332
2020,VIC,All ages,non_wearing_seatbelts,Police issued,7757
2020,WA,All ages,non_wearing_seatbelts,Police issued,2804
2021,ACT,All ages,non_wearing_seatbelts,Police issued,60
2021,NSW,All ages,non_wearing_seatbelts,Police issued,9597
2021,NSW,All ages,non_wearing_seatbelts,Fixed or mobile camera,5
2021,NT,All ages,non_wearing_seatbelts,Police issued,1123
2021,QLD,All ages,non_wearing_seatbelts,Police issued,5051
2021,QLD,All ages,non_wearing_seatbelts,Fixed or mobile camera,5346
2021,SA,All ages,non_wearing_seatbelts,Police issued,2684
2021,TAS,All ages,non_wearing_seatbelts,Police issued,1129
2021,VIC,All ages,non_wearing_seatbelts,Police issued,6342
2021,WA,All ages,non_wearing_seatbelts,Police issued,1856
2022,ACT,All ages,non_wearing_seatbelts,Police issued,41
2022,NSW,All ages,non_wearing_seatbelts,Police issued,9720
2022,NSW,All ages,non_wearing_seatbelts,Fixed or mobile camera,2
2022,NT,All ages,non_wearing_seatbelts,Police issued,1166
2022,QLD,All ages,non_wearing_seatbelts,Police issued,3848
2022,QLD,All ages,non_wearing_seatbelts,Fixed or mobile camera,52079
2022,SA,All ages,non_wearing_seatbelts,Police issued,3046
2022,TAS,All ages,non_wearing_seatbelts,Police issued,890
2022,VIC,All ages,non_wearing_seatbelts,Police issued,7492
2022,WA,All ages,non_wearing_seatbelts,Police issued,2186
2023,ACT,17-25,non_wearing_seatbelts,Police issued,1
2023,ACT,26-39,non_wearing_seatbelts,Police issued,1
2023,NSW,0-16,non_wearing_seatbelts,Police issued,5
2023,NSW,17-25,non_wearing_seatbelts,Police issued,85
2023,NSW,26-39,non_wearing_seatbelts,Police issued,155
2023,NSW,40-64,non_wearing_seatbelts,Police issued,102
2023,NSW,65 and over,non_wearing_seatbelts,Police issued,25
2023,NSW,0-16,non_wearing_seatbelts,Police issued,1
2023,NSW,17-25,non_wearing_seatbelts,Police issued,148
2023,NSW,26-39,non_wearing_seatbelts,Police issued,216
2023,NSW,40-64,non_wearing_seatbelts,Police issued,159
2023,NSW,65 and over,non_wearing_seatbelts,Police issued,28
2023,NSW,0-16,non_wearing_seatbelts,Police issued,2
2023,NSW,17-25,non_wearing_seatbelts,Police issued,24
2023,NSW,26-39,non_wearing_seatbelts,Police issued,48
2023,NSW,40-64,non_wearing_seatbelts,Police issued,56
2023,NSW,65 and over,non_wearing_seatbelts,Police issued,18
2023,NSW,17-25,non_wearing_seatbelts,Police issued,4
2023,NSW,26-39,non_wearing_seatbelts,Police issued,2
2023,NSW,40-64,non_wearing_seatbelts,Police issued,7
2023,NSW,65 and over,non_wearing_seatbelts,Police issued,2
2023,NSW,17-25,non_wearing_seatbelts,Police issued,2
2023,NSW,26-39,non_wearing_seatbelts,Police issued,3
2023,NT,17-25,non_wearing_seatbelts,Police issued,26
2023,NT,26-39,non_wearing_seatbelts,Police issued,34
2023,NT,40-64,non_wearing_seatbelts,Police issued,20
2023,NT,65 and over,non_wearing_seatbelts,Police issued,1
2023,SA,0-16,non_wearing_seatbelts,Police issued,2
2023,SA,17-25,non_wearing_seatbelts,Police issued,59
2023,SA,26-39,non_wearing_seatbelts,Police issued,77
2023,SA,40-64,non_wearing_seatbelts,Police issued,86
2023,SA,65 and over,non_wearing_seatbelts,Police issued,36
2023,TAS,17-25,non_wearing_seatbelts,Police issued,15
2023,TAS,26-39,non_wearing_seatbelts,Police issued,24
2023,TAS,40-64,non_wearing_seatbelts,Police issued,18
2023,TAS,65 and over,non_wearing_seatbelts,Police issued,13
2023,VIC,0-16,non_wearing_seatbelts,Police issued,1
2023,VIC,17-25,non_wearing_seatbelts,Police issued,54
2023,VIC,26-39,non_wearing_seatbelts,Police issued,65
2023,VIC,40-64,non_wearing_seatbelts,Police issued,53
2023,VIC,65 and over,non_wearing_seatbelts,Police issued,14
2023,VIC,17-25,non_wearing_seatbelts,Police issued,82
2023,VIC,26-39,non_wearing_seatbelts,Police issued,185
2023,VIC,40-64,non_wearing_seatbelts,Police issued,140
2023,VIC,65 and over,non_wearing_seatbelts,Police issued,27
2023,VIC,0-16,non_wearing_seatbelts,Police issued,1
2023,VIC,17-25,non_wearing_seatbelts,Police issued,15
2023,VIC,26-39,non_wearing_seatbelts,Police issued,7
2023,VIC,40-64,non_wearing_seatbelts,Police issued,9
2023,VIC,65 and over,non_wearing_seatbelts,Police issued,8
